chrom,chromStart,chromEnd,score,strand,position,543_A03,543_A06,543_A07,543_A08,543_A09,543_A10,name
5,112043218,112051904,500,-,7525,32,37,81,56,42,35,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7526,32,35,82,57,44,36,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7527,32,36,82,60,45,37,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7528,34,36,86,59,47,38,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7529,34,36,87,60,47,38,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7530,35,41,88,60,47,38,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7531,35,41,87,61,45,39,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7532,37,45,86,62,46,39,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7533,40,45,86,62,47,39,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7534,40,45,87,62,47,42,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7535,40,45,88,62,47,42,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7536,40,45,91,63,46,45,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7537,40,47,91,64,47,44,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7538,40,45,88,64,47,45,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7539,41,45,88,64,47,45,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7540,41,47,90,67,44,46,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7541,40,48,90,68,44,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7542,40,52,97,68,44,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7543,42,51,97,72,44,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7544,42,54,99,72,49,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7545,43,55,99,73,50,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7546,44,55,96,75,50,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7547,44,55,98,74,49,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7548,42,54,98,76,49,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7549,42,54,100,76,49,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7550,43,53,99,76,51,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7551,49,53,101,76,51,51,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7552,50,53,105,75,52,51,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7553,50,53,105,75,52,51,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7554,52,55,104,73,52,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7555,52,54,108,73,53,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7556,51,55,110,71,53,51,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7557,51,57,111,71,53,54,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7558,52,58,111,71,54,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7559,53,59,108,68,54,55,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7560,54,59,108,66,58,58,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7561,54,61,111,66,58,57,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7562,54,62,111,66,59,58,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7563,55,63,112,66,60,59,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7564,57,63,110,68,61,59,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7565,58,66,111,71,61,60,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7566,58,66,111,71,61,59,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7567,59,68,112,71,63,59,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7568,59,72,114,71,63,60,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7569,60,72,114,69,68,62,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7570,60,72,113,69,73,65,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7571,61,74,116,69,75,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7572,62,75,119,69,79,69,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7573,62,76,118,70,79,69,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7574,64,78,119,69,79,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7575,65,77,120,73,79,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7576,65,77,124,73,78,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7577,66,76,128,73,78,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7578,67,73,134,73,79,71,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7579,68,75,134,75,80,71,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7580,71,76,141,73,82,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7581,71,77,144,71,82,76,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7582,73,77,145,72,85,76,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7583,73,76,145,74,85,76,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7584,75,76,147,75,85,76,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7585,75,77,146,75,84,76,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7586,76,77,143,75,83,81,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7587,77,77,144,78,84,81,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7588,78,76,147,80,85,83,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7589,79,78,149,79,85,84,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7590,79,77,149,79,85,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7591,78,79,149,80,88,86,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7592,80,80,151,81,90,86,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7593,81,78,151,82,90,86,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7594,84,79,155,83,93,86,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7595,86,81,158,84,93,88,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7596,85,82,159,83,93,88,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7597,85,81,163,85,93,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7598,88,80,170,89,94,90,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7599,89,81,170,89,94,94,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7600,89,82,170,85,94,94,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7601,89,82,167,87,94,94,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7602,89,80,168,92,96,94,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7603,93,83,171,93,97,93,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7604,95,82,172,94,97,95,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7605,96,83,176,94,98,95,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7606,97,83,187,96,99,96,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7607,100,84,188,96,100,96,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7608,105,85,191,99,107,99,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7609,107,85,190,99,106,99,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7610,109,85,192,97,106,103,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7611,106,85,197,97,104,104,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7612,106,88,198,100,104,105,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7613,106,88,198,99,102,107,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7614,108,88,198,97,99,107,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7615,108,89,198,97,99,111,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7616,108,92,197,96,99,111,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7617,107,93,195,98,99,113,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7618,106,94,193,98,98,113,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7619,108,94,196,100,99,114,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7620,110,94,199,97,99,114,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7621,110,95,206,101,102,114,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7622,109,95,206,101,102,115,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7623,106,95,204,101,102,113,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7624,108,95,205,101,102,112,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7625,109,96,208,101,100,112,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7626,111,95,210,101,100,110,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7627,113,95,208,106,100,109,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7628,114,96,209,103,100,108,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7629,115,98,207,110,99,113,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7630,116,98,207,111,100,113,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7631,115,96,206,111,103,115,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7632,115,96,207,110,104,116,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7633,113,92,209,110,102,115,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7634,112,94,211,110,101,115,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7635,111,94,213,109,101,113,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7636,113,95,214,109,101,114,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7637,114,95,214,108,101,111,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7638,114,93,214,107,100,113,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7639,116,93,215,107,101,113,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7640,115,93,214,107,101,113,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7641,116,91,212,104,101,112,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7642,116,90,211,103,101,110,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7643,117,89,204,103,101,110,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7644,115,89,204,99,100,111,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7645,113,86,204,99,95,110,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7646,112,88,205,98,96,109,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7647,111,90,209,98,97,108,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7648,111,90,207,99,97,108,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7649,110,90,207,97,97,110,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7650,110,90,207,97,98,111,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7651,111,90,209,97,99,111,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7652,106,93,208,97,100,110,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7653,105,94,203,99,101,111,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7654,104,96,205,99,102,111,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7655,102,95,203,100,102,111,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7656,102,95,200,100,101,111,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7657,102,94,200,100,103,110,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7658,102,91,199,101,103,109,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7659,101,92,198,105,103,109,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7660,101,90,197,105,103,107,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7661,100,90,197,105,99,104,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7662,100,88,194,105,100,104,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7663,99,87,196,105,99,103,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7664,98,87,194,105,98,101,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7665,96,87,199,103,97,101,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7666,95,84,198,102,101,101,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7667,95,84,197,101,100,101,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7668,94,82,196,100,98,101,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7669,96,80,194,101,99,100,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7670,95,80,196,104,95,99,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7671,94,80,201,104,90,96,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7672,92,78,198,104,88,94,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7673,91,77,194,104,86,93,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7674,90,75,193,103,86,94,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7675,93,73,193,102,86,90,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7676,92,73,192,98,85,89,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7677,92,73,190,99,85,89,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7678,94,73,186,99,84,89,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7679,93,73,181,99,84,89,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7680,92,73,185,97,85,89,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7681,89,72,180,98,87,87,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7682,89,71,178,98,87,84,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7683,89,71,178,97,85,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7684,90,70,179,96,85,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7685,90,71,176,95,85,86,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7686,91,70,174,95,85,86,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7687,90,70,174,95,85,82,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7688,88,73,172,95,84,82,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7689,87,73,169,93,83,79,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7690,88,70,168,93,81,80,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7691,88,70,174,93,81,78,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7692,88,68,174,92,79,77,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7693,85,67,172,91,77,77,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7694,85,68,171,92,75,77,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7695,84,67,167,91,70,80,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7696,82,65,164,90,70,78,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7697,82,65,163,90,71,78,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7698,84,65,161,88,72,76,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7699,81,65,156,84,71,76,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7700,80,64,156,85,75,71,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7701,80,63,155,85,75,70,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7702,81,63,157,83,75,70,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7703,82,64,156,78,74,72,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7704,78,62,150,77,71,71,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7705,77,64,149,76,71,71,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7706,79,63,144,76,70,71,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7707,78,65,139,74,71,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7708,75,64,137,73,70,70,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7709,71,63,134,71,64,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7710,68,63,134,71,63,71,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7711,68,65,133,71,63,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7712,69,66,128,69,63,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7713,69,63,131,66,63,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7714,69,63,131,68,66,64,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7715,67,63,131,68,66,64,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7716,67,62,131,67,66,62,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7717,67,58,131,69,66,62,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7718,67,56,130,66,66,60,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7719,66,55,131,66,66,62,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7720,64,56,128,64,66,60,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7721,62,56,127,64,66,60,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7722,62,56,117,59,63,61,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7723,62,56,116,58,63,59,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7724,61,55,118,58,63,60,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7725,60,54,117,58,63,60,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7726,59,53,114,58,63,60,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7727,57,54,112,56,63,60,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7728,55,54,112,51,61,60,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7729,55,52,111,51,60,62,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7730,54,49,112,44,60,56,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7731,53,49,113,42,60,56,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7732,53,47,114,42,59,54,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7733,54,47,113,42,58,52,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7734,55,47,111,41,57,52,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7735,53,45,107,44,57,52,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7736,54,45,105,44,59,51,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7737,52,44,103,44,60,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7738,51,45,104,44,60,51,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7739,51,46,105,44,60,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7740,49,46,103,45,62,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7741,49,47,103,48,62,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7742,48,47,103,49,61,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7743,48,50,103,49,61,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7744,48,47,103,49,62,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7745,48,47,103,49,62,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7746,48,47,103,49,62,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7747,48,44,102,49,61,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7748,48,42,100,47,60,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7749,49,42,101,46,63,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7750,50,44,100,48,63,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7751,52,44,98,48,62,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7752,51,44,99,48,59,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7753,50,41,98,48,58,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7754,50,40,98,47,57,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7755,51,39,96,48,58,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7756,51,41,96,47,58,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7757,51,41,98,47,58,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7758,51,41,96,48,56,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7759,51,42,96,47,57,45,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7760,51,42,97,43,56,45,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7761,50,42,97,43,57,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7762,50,42,100,45,57,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7763,50,42,100,45,56,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7764,50,43,99,45,58,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7765,51,42,99,45,59,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7766,52,43,94,46,59,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7767,52,43,95,44,58,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7768,51,43,95,44,58,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7769,53,43,95,44,58,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7770,51,42,95,42,57,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7771,51,42,91,39,56,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7772,51,42,86,39,57,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7773,51,43,86,39,59,46,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7774,52,44,86,39,57,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7775,52,45,86,39,57,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7776,47,45,85,38,61,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7777,47,45,85,39,62,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7778,47,45,84,38,62,51,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7779,43,48,83,38,62,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7780,44,49,84,39,62,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7781,44,47,79,39,60,54,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7782,45,46,82,37,59,54,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7783,46,46,80,37,60,55,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7784,44,46,79,37,60,54,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7785,43,47,78,36,60,56,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7786,41,47,78,37,60,55,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7787,40,47,78,38,60,57,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7788,40,47,79,38,61,59,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7789,39,44,82,35,61,62,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7790,40,45,87,38,61,65,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7791,39,45,87,38,61,63,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7792,40,45,81,38,61,63,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7793,40,45,82,39,60,65,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7794,40,46,80,42,61,64,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7795,40,45,82,40,62,64,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7796,40,45,82,40,62,61,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7797,41,45,82,42,62,62,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7798,42,45,82,44,61,63,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7799,42,45,82,45,63,64,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7800,42,46,82,45,63,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7801,43,46,83,44,60,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7802,43,46,81,45,58,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7803,42,49,83,48,58,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7804,41,48,85,48,56,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7805,41,48,87,50,55,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7806,42,46,89,50,56,65,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7807,42,46,89,51,59,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7808,42,45,86,53,57,67,APC:ENST00000457016:ENSE00000972230
